"vdem_libdem","al_etfra","al_religfra","fe_etfra","vdem_mecorrpt","country_id"
0.230000004172325,0.769344568252563,0.271683901548386,0.75079703,2.29200005531311,"AFG"
0.430000007152557,0.220425993204117,0.471851587295532,0.096599996,2.16799998283386,"ALB"
0.155000001192093,0.339399993419647,0.009128499776125,0.31999999,2.59500002861023,"DZA"
NA,0.713945984840393,0.232568502426147,NA,NA,"AND"
0.150999993085861,0.786719977855682,0.627643525600433,0.7561,1.2940000295639,"AGO"
NA,0.164256006479263,0.683991312980652,NA,NA,"ATG"
0.0599999986588955,0.204671993851662,0.489894688129425,0.18754703,0.694000005722046,"AZE"
0.670000016689301,0.254999995231628,0.223620697855949,0.25489998,2.95499992370606,"ARG"
0.834999978542328,0.0929019972681999,0.821085512638092,0.14850396,3.81399989128113,"AUS"
0.757000029087067,0.106776185333729,0.414621710777283,0.12563103,3.72199988365173,"AUT"
NA,0.422845155000687,0.681459426879883,NA,NA,"BHS"
0.0359999984502792,0.502129971981049,0.552825093269348,0.55059999,0.493999987840653,"BHR"
0.143999993801117,0.0454340018332005,0.209049805998802,0.22334999,2.83800005912781,"BGD"
0.232999995350838,0.127153992652893,0.457560896873474,0.13379997,1.77400004863739,"ARM"
0.66100001335144,0.142342001199722,0.693402886390686,NA,3.67499995231628,"BRB"
0.791999995708466,0.555400013923645,0.212681099772453,0.56700003,3.88000011444092,"BEL"
0.477999985218048,0.605000019073486,0.378703504800797,0.60500002,3.56699991226196,"BTN"
0.419999986886978,0.739625036716461,0.208468601107597,0.74339998,3.1800000667572,"BOL"
0.372999995946884,0.630038022994995,0.685085713863373,0.68050599,2.92199993133545,"BIH"
0.619000017642975,0.410248011350632,0.598619282245636,0.3513,3.17300009727478,"BWA"
0.71399998664856,0.540835976600647,0.60543018579483,0.54949999,2.61100006103516,"BRA"
NA,0.701539993286133,0.581293225288391,NA,NA,"BLZ"
0.421000003814697,0.111022002995014,0.670808076858521,NA,3.17000007629394,"SLB"
NA,0.541599988937378,0.440405309200287,NA,NA,"BRN"
0.633000016212463,0.402114123106003,0.596501171588898,0.29948515,2.41599988937378,"BGR"
0.252999991178513,0.506186008453369,0.197385504841805,0.52150899,3.40300011634827,"MMR"
0.0520000010728836,0.295143991708755,0.515826284885406,0.3276,1.66400003433227,"BDI"
0.108999997377396,0.32218399643898,0.611620724201202,0.37165403,0.358000010251999,"BLR"
0.0920000001788139,0.210464000701904,0.0964533984661102,0.18625003,2.18099999427795,"KHM"
0.155000001192093,0.863489985466003,0.733753383159637,0.886675,1.75699996948242,"CMR"
0.785000026226044,0.712419986724854,0.695767819881439,0.59634006,3.82100009918213,"CAN"
0.71399998664856,0.417400002479553,0.0766163989901543,NA,3.56100010871887,"CPV"
0.221000000834465,0.829509973526001,0.791633188724518,0.79065001,3.04299998283386,"CAF"
0.467999994754791,0.41499999165535,0.485296189785004,0.42847097,2.58999991416931,"LKA"
0.104999996721744,0.862016022205353,0.64107882976532,0.77248204,1.27699995040894,"TCD"
0.806999981403351,0.186146005988121,0.384105712175369,0.49699998,3.82100009918213,"CHL"
0.0579999983310699,0.153790339827538,0.664296329021454,0.15359998,0.418000012636185,"CHN"
0.688000023365021,0.274399995803833,0.684494316577911,0.27440006,2.68300008773804,"TWN"
0.532999992370605,0.601400017738342,0.147835105657577,0.65600002,3.10599994659424,"COL"
0.310999989509583,0,0.0137451002374291,NA,3.00399994850159,"COM"
0.105999998748303,0.874725997447968,0.664236128330231,0.87769997,2.28500008583069,"COG"
0.119999997317791,0.874725997447968,0.702140986919403,0.93255502,1.69400000572205,"COD"
0.830999970436096,0.236800000071526,0.240958198904991,0.23759997,3.54399991035461,"CRI"
0.639999985694885,0.369026005268097,0.444733113050461,0.37515497,3.19000005722046,"HRV"
0.0780000016093254,0.590799987316132,0.505935788154602,0.21340001,0.446000009775162,"CUB"
0.745000004768372,0.0938540026545525,0.396160095930099,0.35920006,3.67799997329712,"CYP"
0.758000016212463,0.322163999080658,0.659090578556061,0.32159501,3.40400004386902,"CZE"
0.605000019073486,0.787216007709503,0.554399371147156,0.62227798,2.24000000953674,"BEN"
0.833999991416931,0.0818599984049797,0.233303904533386,0.12754399,3.84699988365173,"DNK"
NA,0.200261995196342,0.462809890508652,NA,NA,"DMA"
0.291000008583069,0.429399996995926,0.311844289302826,0.38679999,1.54299998283386,"DOM"
0.294999986886978,0.654999971389771,0.141712501645088,0.65499997,2.67499995231628,"ECU"
0.512000024318695,0.197799995541573,0.35588338971138,0.19780004,2.49300003051758,"SLV"
0.046000000089407,0.346700012683868,0.119511097669601,NA,0.349999994039536,"GNQ"
0.0949999988079071,0.723471999168396,0.624867975711823,0.76026601,3.09200000762939,"ETH"
0.0130000002682209,0.652400016784668,0.425319105386734,0.64680004,0.17399999499321,"ERI"
0.827000021934509,0.506169974803925,0.498456805944443,0.51104999,3.76699995994568,"EST"
0.351000010967255,0.547941982746124,0.568199396133423,0.56573093,3.11100006103516,"FJI"
0.795000016689301,0.13149730861187,0.253104388713837,0.13150001,3.63199996948242,"FIN"
0.83899998664856,0.103216841816902,0.402858108282089,0.27207398,3.95799994468689,"FRA"
0.127000004053116,0.796166002750397,0.0434568002820015,0.60580003,1.2059999704361,"DJI"
0.277999997138977,0.768959999084473,0.66744077205658,0.85749996,2.28299999237061,"GAB"
0.554000020027161,0.492273986339569,0.654299080371857,0.49012578,3.38700008392334,"GEO"
0.128000006079674,0.786401987075806,0.0969683974981308,0.76407897,1.42499995231628,"GMB"
0.823000013828278,0.168201997876167,0.657119572162628,0.094923019,3.71900010108948,"DEU"
0.550000011920929,0.67333197593689,0.798675179481506,0.84605002,2.08100008964539,"GHA"
NA,0.0510540008544922,0.554111480712891,NA,NA,"KIR"
0.712000012397766,0.157630100846291,0.153030604124069,0.058666945,3.4760000705719,"GRC"
NA,0.266133993864059,0.589773178100586,NA,NA,"GRD"
0.495000004768372,0.512199997901917,0.375324189662933,0.4928,2.61299991607666,"GTM"
0.20100000500679,0.73894202709198,0.264852285385132,0.66910005,1.62000000476837,"GIN"
0.456999987363815,0.619498014450073,0.787591814994812,0.61956298,3.17799997329712,"GUY"
0.24600000679493,0.0949999988079071,0.470365613698959,0.095000029,1.83000004291534,"HTI"
0.239999994635582,0.186700001358986,0.235716506838798,0.18501103,2.00699996948242,"HND"
0.517000019550323,0.152199998497963,0.524375021457672,0.18642402,2.88199996948242,"HUN"
0.796000003814697,0.0797960013151169,0.19132649898529,NA,3.66300010681152,"ISL"
0.469999998807907,0.418199986219406,0.32602259516716,0.81098861,2.71900010108948,"IND"
0.545000016689301,0.73513400554657,0.234026595950127,0.76578385,2.38499999046326,"IDN"
0.158999994397163,0.66839998960495,0.115195401012898,0.6688,1.45799994468689,"IRN"
0.287000000476837,0.368910014629364,0.484367787837982,0.54896104,1.98699998855591,"IRQ"
0.769999980926514,0.120635002851486,0.154978901147842,0.17099994,3.62400007247925,"IRL"
0.578000009059906,0.343593716621399,0.34685429930687,0.52553296,3.3529999256134,"ISR"
0.773000001907349,0.114519000053406,0.302656590938568,0.039599955,3.54699993133545,"ITA"
0.375,0.820424020290375,0.755107700824738,0.78380001,2.13899993896484,"CIV"
0.700999975204468,0.412894010543823,0.615960597991943,0.16640192,3.1489999294281,"JAM"
0.708999991416931,0.0119279995560646,0.540634512901306,0.011963964,3.71499991416931,"JPN"
0.140000000596046,0.617121994495392,0.589846312999725,0.66435897,1.50499999523163,"KAZ"
0.204999998211861,0.592599987983704,0.0659423992037773,0.509175,2.47300004959106,"JOR"
0.381000012159347,0.858799993991852,0.776516973972321,0.85204399,2.42799997329712,"KEN"
0.0109999999403954,0.0392000004649162,0.489118486642838,0.001998961,0.0359999984502792,"PRK"
0.60699999332428,0.0019980000797659,0.660364806652069,0.003995955,3.21700000762939,"KOR"
0.273999989032745,0.660399973392487,0.674471974372864,0.70840001,2.26600003242493,"KWT"
0.323000013828278,0.675181984901428,0.446988791227341,0.67935801,2.91000008583069,"KGZ"
0.0820000022649765,0.513862013816833,0.545262813568115,0.48109996,0.202000007033348,"LAO"
0.324000000953674,0.131400004029274,0.788645803928375,0.77990001,2.15499997138977,"LBN"
0.433999985456467,0.254999995231628,0.721110999584198,0.25499994,2.65100002288818,"LSO"
0.745999991893768,0.586668014526367,0.555566012859344,0.58504999,3.69300007820129,"LVA"
0.46900001168251,0.908388018608093,0.48830309510231,0.89918202,2.0550000667572,"LBR"
0.197999998927116,0.792029976844788,0.0569850988686085,0.15109998,2.8529999256134,"LBY"
NA,0.572610020637512,0.334251493215561,NA,NA,"LIE"
0.754999995231628,0.322270005941391,0.414127111434937,0.33763903,3.53500008583069,"LTU"
0.764999985694885,0.530237972736359,0.0910954028367996,NA,3.81100010871887,"LUX"
0.28999999165535,0.879100024700165,0.519087910652161,0.86148202,2.1800000667572,"MDG"
0.465999990701675,0.674399971961975,0.819176316261292,0.82889998,3.01999998092651,"MWI"
0.219999998807907,0.587961971759796,0.665688395500183,0.59562993,1.22500002384186,"MYS"
0.168999999761581,NA,NA,NA,2.08899998664856,"MDV"
0.374000012874603,0.690599977970123,0.181997805833817,0.75435102,1.98000001907349,"MLI"
0.564999997615814,0.0414322093129158,0.122323900461197,NA,2.81900000572205,"MLT"
0.171000003814697,0.615000009536743,0.0148691004142165,0.62450004,2.14800000190735,"MRT"
0.707000017166138,0.46340000629425,0.638465881347656,0.631531,3.80399990081787,"MUS"
0.486999988555908,0.541800022125244,0.179557099938393,0.54177892,2.68899989128113,"MEX"
NA,0.683799982070923,0.3046875,NA,NA,"MCO"
0.499000012874603,0.368223994970322,0.0798612013459206,0.27177495,2.80299997329712,"MNG"
0.418000012636185,0.553478002548218,0.56029200553894,0.51030099,2.1159999370575,"MDA"
0.382999986410141,NA,NA,NA,2.39599990844727,"MNE"
0.27700001001358,0.484057188034058,0.0034626999404281,0.47869998,2.44899988174439,"MAR"
0.316000014543533,0.693216025829315,0.675908029079437,0.76528198,2.28200006484985,"MOZ"
0.128000006079674,0.437256008386612,0.432176798582077,0.43901998,0.223000004887581,"OMN"
0.607999980449677,0.63290399312973,0.662610173225403,0.72440803,3.66000008583069,"NAM"
NA,0.583199977874756,0.61936217546463,NA,NA,"NRU"
0.493999987840653,0.663222014904022,0.141681805253029,0.676678,2.66700005531311,"NPL"
0.850000023841858,0.105372287333012,0.72218257188797,0.076800048,3.76799988746643,"NLD"
0.630999982357025,0.041338000446558,0.704376220703125,NA,3.2960000038147,"VUT"
0.827000021934509,0.396849989891052,0.811007976531982,0.36346596,3.41300010681152,"NZL"
0.140000000596046,0.484400004148483,0.429026514291763,0.40180004,3.07500004768372,"NIC"
0.449999988079071,0.651762008666992,0.201264902949333,0.63689995,2.35700011253357,"NER"
0.446000009775162,0.85045999288559,0.742144525051117,0.80480003,2.37199997901917,"NGA"
0.861000001430511,0.0586000010371208,0.204800501465797,0.097500026,3.78099989891052,"NOR"
NA,0.700536012649536,0.646940588951111,NA,NA,"FSM"
NA,0.0603380016982555,0.520709991455078,NA,NA,"MHL"
NA,0.431199997663498,0.714681386947632,NA,NA,"PLW"
0.268999993801117,0.709800004959106,0.384828686714172,0.53209996,1.73699998855591,"PAK"
0.611999988555908,0.552799999713898,0.333760887384415,0.50669998,2.72399997711182,"PAN"
0.317999988794327,0.271800011396408,0.552275478839874,1,2.61199998855591,"PNG"
0.435999989509583,0.16889999806881,0.212251201272011,0.1322,1.77300000190735,"PRY"
0.625,0.656576991081238,0.198781505227089,0.63789999,2.92400002479553,"PER"
0.412999987602234,0.23854073882103,0.305592507123947,0.16075397,2.42000007629394,"PHL"
0.671000003814697,0.118339531123638,0.171181604266167,0.04725498,3.4449999332428,"POL"
0.828000009059906,0.0467573702335358,0.143831998109818,0.039599955,3.63899993896484,"PRT"
0.321999996900559,0.808214008808136,0.612823724746704,0.81770003,2.64499998092651,"GNB"
0.465999990701675,NA,NA,NA,2.11100006103516,"TLS"
0.0850000008940697,0.745599985122681,0.0949999988079071,NA,0.282999992370606,"QAT"
0.587000012397766,0.306870251893997,0.237256094813347,0.29976106,2.19700002670288,"ROU"
0.10700000077486,0.245169997215271,0.439794987440109,0.33299798,0.545000016689301,"RUS"
0.158999994397163,0.32379999756813,0.506560683250427,0.18000007,2.51600003242493,"RWA"
NA,0.184200003743172,0.661406874656677,NA,NA,"KNA"
NA,0.176862001419067,0.332021594047546,NA,NA,"LCA"
NA,0.306598007678986,0.702795922756195,NA,NA,"VCT"
NA,0.292735010385513,0.197530895471573,NA,NA,"SMR"
0.611000001430511,NA,0.186632007360458,NA,2.3289999961853,"STP"
0.0390000008046627,0.180000007152557,0.127044498920441,0.55309999,0.395999997854233,"SAU"
0.592999994754791,0.693884015083313,0.149739399552345,0.72749996,2.78600001335144,"SEN"
0.328999996185303,NA,NA,NA,2.32800006866455,"SRB"
0.425000011920929,0.202467992901802,0.232302203774452,NA,2.01200008392334,"SYC"
0.300000011920929,0.819090008735657,0.539540588855743,0.76399696,1.95299994945526,"SLE"
0.333000004291534,0.385673999786377,0.656128585338593,0.38786203,3.47399997711182,"SGP"
0.749000012874603,0.253895998001099,0.565466403961182,0.331514,3.55399990081787,"SVK"
0.193000003695488,0.238307997584343,0.50802481174469,0.232737,0.968999981880188,"VNM"
0.811999976634979,0.221647992730141,0.286755412817001,0.23112303,3.28399991989136,"SVN"
0.108999997377396,0.811699986457825,0.0027548000216484,0.81169999,1.557000041008,"SOM"
0.587000012397766,0.751742899417877,0.860259890556335,0.87957501,3.48300004005432,"ZAF"
0.189999997615814,0.38740000128746,0.736274003982544,0.36620003,2.61299991607666,"ZWE"
0.75900000333786,0.416462987661362,0.451364308595657,0.50216198,3.6029999256134,"ESP"
0.0529999993741512,NA,NA,NA,0.714999973773956,"SSD"
0.0750000029802322,NA,NA,NA,2.43499994277954,"SDN"
0.644999980926514,0.733200013637543,0.790984213352203,NA,3.1470000743866,"SUR"
0.101999998092651,0.0582000017166138,0.444444388151169,0.27955002,2.81500005722046,"SWZ"
0.875,0.0599936507642269,0.234192296862602,0.18947107,3.86500000953674,"SWE"
0.837999999523163,0.5314000248909,0.608301401138306,0.57516503,3.70799994468689,"CHE"
0.0370000004768372,0.539921998977661,0.430979192256927,0.58060002,0.259999990463257,"SYR"
0.0500000007450581,0.510717988014221,0.338571697473526,0.51343405,1.66999995708466,"TJK"
0.090999998152256,0.633823990821838,0.099422000348568,0.43137497,2.93099999427795,"THA"
0.266999989748001,0.709927976131439,0.659559071063995,0.88325703,2.09899997711182,"TGO"
NA,0.0869020000100136,0.621399998664856,NA,NA,"TON"
0.629000008106232,0.647530019283295,0.793609619140625,0.64691901,2.90000009536743,"TTO"
0.0970000028610229,0.625199973583221,0.33103808760643,0.73730004,0.34799998998642,"ARE"
0.648000001907349,0.0394000001251698,0.010373099707067,0.03945595,3.05999994277954,"TUN"
0.224999994039535,0.319999992847443,0.0048608998768032,0.29850399,1.0789999961853,"TUR"
0.034000001847744,0.391833990812302,0.232719004154205,0.39183605,0.103000000119209,"TKM"
NA,0.162936002016068,0.252400487661362,NA,NA,"TUV"
0.291999995708466,0.930175006389618,0.633210122585297,0.92969799,3.00200009346008,"UGA"
0.234999999403954,0.47367200255394,0.615657806396484,0.41859996,1.64900004863739,"UKR"
0.298000007867813,0.502258002758026,0.589917421340942,0.53489995,1.96099996566773,"MKD"
0.120999999344349,0.18359200656414,0.197879999876022,0.16379994,0.86599999666214,"EGY"
0.795000016689301,0.121059000492096,0.694402515888214,0.32448739,3.66499996185303,"GBR"
0.391000002622604,0.735296010971069,0.633438527584076,0.95257503,2.63700008392334,"TZA"
0.822000026702881,0.490111142396927,0.82407820224762,0.49095702,3.72499990463257,"USA"
0.541000008583069,0.737738013267517,0.579798817634583,0.70383298,2.67000007629394,"BFA"
0.78600001335144,0.250400006771088,0.354829698801041,0.21759999,3.63800001144409,"URY"
0.0379999987781048,0.412514001131058,0.213263794779777,0.48477501,0.344999998807907,"UZB"
0.142000004649162,0.4966000020504,0.135030403733254,0.483275,2.77999997138977,"VEN"
NA,0.137608006596565,0.787116527557373,NA,NA,"WSM"
0.0410000011324883,NA,0.0022857000585645,0.078400016,1.02600002288818,"YEM"
0.314000010490417,0.780799984931946,0.735868871212006,0.72580004,2.81500005722046,"ZMB"
